id,name,aliases,visual_keywords,visual_description,recognition_hint
entity_CP_QI_007,《三打白骨精》挂屏,三打白骨精|挂屏|三打白骨,挂屏|漆器,漆质挂屏，绘《三打白骨精》图景，画面见《三打白骨精》等形象。,《三打白骨精》主题漆质挂屏，画面内容独特。
entity_CP_QI_008,《蔗糖丰收》挂屏,蔗糖丰收|挂屏,挂屏|漆器,漆质挂屏，绘《蔗糖丰收》图景，画面见《蔗糖丰收》等形象。,《蔗糖丰收》主题漆质挂屏，画面内容独特。
entity_CP_QI_009,黑漆描金纸面折扇,黑漆纸面折扇|描金折扇,描金|折扇|漆器,漆质折扇，描金装饰，饰黑漆纸面纹，做工精细考究，形态端整大方。,描金釉色，可据此与同类器物区分。
entity_CP_QI_010,黑漆描金葡萄纹折扇,黑漆葡萄折扇|描金折扇|葡萄折扇,描金|葡萄|折扇,漆质折扇，描金装饰，饰黑漆葡萄纹，做工精细考究，形态端整大方。,描金釉色，可据此与同类器物区分。
entity_CP_QI_011,黑漆描金庭园人物纹折扇,黑漆庭园人物折扇|描金折扇|人物折扇,描金|人物|折扇,漆质折扇，描金装饰，饰黑漆庭园人物纹，做工精细考究，形态端整大方。,描金釉色，可据此与同类器物区分。
entity_CP_QI_012,十九世纪描金开光山水纹扇,十九世纪山水扇|描金扇|山水扇,描金|山水|扇,漆质扇，描金装饰，开光装饰，饰十九世纪山水纹，做工精细考究，形态端整大方。,描金釉色，可据此与同类器物区分。
entity_CP_MD_001,神亭,,神亭|木雕,木质神亭，做工精细考究，形态端整大方，视觉特征鲜明独特。,木质神亭，可据此与同类器物区分。
entity_CP_MD_002,《渔业丰收图》花板,渔业丰收图|花板|渔业丰收,花板|木雕,木质花板，绘《渔业丰收图》图景，画面见《渔业丰收图》等形象。,《渔业丰收图》主题木质花板，画面内容独特。
entity_CP_MD_003,《陈三五娘·观灯》摆件,陈三五娘·观灯|摆件|陈三五娘,摆件|木雕,木质摆件，绘《陈三五娘·观灯》图景，画面见观灯》等形象。,《陈三五娘·观灯》主题木质摆件，画面内容独特。
entity_CP_MD_004,神龛,,神龛|木雕,木质神龛，做工精细考究，形态端整大方，视觉特征鲜明独特。,木质神龛，可据此与同类器物区分。
entity_CP_MD_005,博古花鸟纹神椟,博古花鸟神椟|花鸟神椟,花鸟|博古|神椟,木质神椟，饰博古花鸟纹，做工精细考究，形态端整大方。,博古花鸟纹饰，可据此与同类器物区分。
entity_CP_MD_006,《幸福院》摆件,幸福院|摆件,摆件|木雕,木质摆件，绘《幸福院》图景，画面见《幸福院》等形象。,《幸福院》主题木质摆件，画面内容独特。
entity_CP_MD_007,子母狮摆件,狮摆件,狮|摆件,木质摆件，饰子母狮纹，做工精细考究，形态端整大方。,子母狮纹饰，可据此与同类器物区分。
entity_CP_MD_008,《水漫金山》花板,水漫金山|花板,花板|木雕,木质花板，绘《水漫金山》图景，画面见《水漫金山》等形象。,《水漫金山》主题木质花板，画面内容独特。
entity_CP_MD_009,方型香炉罩,方型香炉罩炉,炉|木雕,木质炉，饰方型香炉罩纹，做工精细考究，形态端整大方。,方型香炉罩纹饰，可据此与同类器物区分。
entity_CP_MD_010,虾蟹篓摆件,,摆件|木雕,木质摆件，饰虾蟹篓纹，做工精细考究，形态端整大方。,虾蟹篓纹饰，可据此与同类器物区分。
entity_CP_MD_011,《孙悟空大闹天宫》挂屏,孙悟空大闹天宫|挂屏|孙悟空大,挂屏|木雕,木质挂屏，绘《孙悟空大闹天宫》图景，画面见《孙悟空大闹天宫》等形象。,《孙悟空大闹天宫》主题木质挂屏，画面内容独特。
entity_CP_MD_012,人物图座屏,人物座屏,人物|座屏,木质座屏，饰人物纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,人物纹饰，可据此与同类器物区分。
entity_CP_MD_013,檀香镂空格子纹折扇,檀香格子折扇,镂空|折扇,木质折扇，镂空工艺，饰檀香格子纹，做工精细考究，形态端整大方。,檀香格子纹饰，镂空工艺，可据此与同类器物区分。
entity_CP_MD_014,潮州金漆木雕蟹笼,,金漆木雕|木雕,木质器物，施金漆釉，饰潮州木雕蟹笼纹，做工精细考究，形态端整大方。,金漆釉色，可据此与同类器物区分。
entity_CP_MD_015,清金漆木雕凤凰牡丹花板,漆木雕凤凰牡丹花板|漆木雕凤凰牡花板|牡丹花板,金漆木雕|牡丹|凤|花板,木质花板，饰漆木雕凤凰牡丹纹，做工精细考究，形态端整大方。,漆木雕凤凰牡纹饰，可据此与同类器物区分。
entity_CP_MD_016,清潮州木雕香炉罩,潮州木雕香炉罩|潮州木雕香炉炉,炉|木雕,木质炉，饰潮州木雕香炉罩纹，做工精细考究，形态端整大方。,潮州木雕香炉纹饰，可据此与同类器物区分。
entity_CP_MD_017,清末民初潮州金漆木雕神龛,民初潮州金漆木雕神龛|民初潮州木雕神龛|金漆神龛,金漆木雕|神龛,木质神龛，施金漆釉，饰民初潮州木雕纹，做工精细考究，形态端整大方。,金漆釉色，可据此与同类器物区分。
entity_CP_MD_018,清雕封神榜大神亭,雕封神榜大神亭,神亭|木雕,木质神亭，饰雕封神榜大纹，做工精细考究，形态端整大方。,封神榜题材，可据此与同类器物区分。
entity_CP_FXCQ_001,《春》摆件,摆件,摆件|瓷塑,瓷质摆件，绘《春》图景，画面见《春》等形象，做工精细考究，形态端整大方。,《春》主题瓷质摆件，画面内容独特。
entity_CP_FXCQ_002,瓷雕白玉寄菊通花瓶,瓷雕白玉寄菊瓶|菊瓶,菊|瓶,瓷质瓶，饰瓷雕白玉寄菊通花纹，做工精细考究，形态端整大方。,瓷雕白玉寄菊纹饰，可据此与同类器物区分。
entity_CP_FXCQ_003,绘百花丛中最鲜艳图瓷板画,绘百花丛中最画|百花画,百花|瓷塑,瓷质画，饰绘百花丛中最鲜艳图瓷板纹，做工精细考究，形态端整大方。,绘百花丛中最纹饰，可据此与同类器物区分。
entity_CP_FXCQ_004,《红楼十二钗》摆件,红楼十二钗|摆件|红楼十二,红楼|摆件,瓷质摆件，绘《红楼十二钗》图景，画面见《红楼十二钗》等形象。,《红楼十二钗》主题瓷质摆件，画面内容独特。
entity_CP_FXCQ_005,《天女散花》摆件,天女散花|摆件,摆件|瓷塑,瓷质摆件，绘《天女散花》图景，画面见《天女散花》等形象。,《天女散花》主题瓷质摆件，画面内容独特。
entity_CP_FXCQ_006,《伏击》摆件,伏击|摆件,摆件|瓷塑,瓷质摆件，绘《伏击》图景，画面见《伏击》等形象，做工精细考究，形态端整大方。,《伏击》主题瓷质摆件，画面内容独特。
entity_CP_FXCQ_007,绘平安家园图瓶,绘平安家园瓶,瓶|瓷塑,瓷质瓶，饰绘平安家园纹，做工精细考究，形态端整大方。,绘平安家园纹饰，可据此与同类器物区分。
entity_CP_FXCQ_008,瓷塑新仕女系列,,瓷塑|仕女,瓷质器物，饰瓷塑新仕女系列纹，做工精细考究，形态端整大方。,瓷塑新仕女系纹饰，可据此与同类器物区分。
entity_CP_FXCQ_009,瓷塑红楼十二钗,,瓷塑|红楼,瓷质器物，为瓷塑红楼十二钗形象，做工精细考究，形态端整大方。,红楼题材，可据此与同类器物区分。
entity_CP_FXCQ_010,瓷塑江南好之顾盼,,瓷塑,瓷质器物，饰瓷塑江南好之顾盼纹，做工精细考究，形态端整大方。,瓷塑江南好之纹饰，可据此与同类器物区分。
entity_CP_FXCQ_011,瓷塑戏曲故事十五贯,,瓷塑|故事,瓷质器物，饰瓷塑戏曲故事十五贯纹，做工精细考究，形态端整大方。,瓷塑戏曲故事纹饰，可据此与同类器物区分。
entity_CP_FXCQ_012,瓷塑花妹,,瓷塑,瓷质器物，饰瓷妹纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,瓷妹纹饰，可据此与同类器物区分。
entity_CP_FXCQ_013,白玉寄菊通花瓷瓶,白玉寄菊通花瓶|菊瓶,菊|瓶,瓷质瓶，饰白玉寄菊通花瓷纹，做工精细考究，形态端整大方。,白玉寄菊通花纹饰，可据此与同类器物区分。
entity_CP_FXCQ_014,瓷塑贵妃醉酒,,瓷塑,瓷质器物，饰瓷塑贵妃醉酒纹，做工精细考究，形态端整大方。,瓷塑贵妃醉酒纹饰，可据此与同类器物区分。
entity_CP_GDJZ_001,龙腾盛世迎新年,,龙|剪纸|刻纸,纸质器物，剪纸技法，饰龙腾盛世迎新年纹，刻纸技法精细。,龙腾盛世迎新纹饰，可据此与同类器物区分。
entity_CP_GDJZ_002,《做桃粿》,做桃粿,桃|剪纸|刻纸,纸质器物，绘《做桃粿》图景，画面见《做桃粿》等形象。,《做桃粿》主题纸质器物，画面内容独特。
entity_CP_GDJZ_003,刻纸《电气化》,,刻纸|剪纸,纸质器物，刻纸技法，饰《电气化》纹，剪纸技法精细。,《电气化》纹饰，可据此与同类器物区分。
entity_CP_GDJZ_004,《潮汕大锣鼓》,潮汕大锣鼓|潮汕大锣,剪纸|刻纸,纸质鼓，绘《潮汕大锣鼓》图景，画面见《潮汕大锣鼓》等形象。,《潮汕大锣鼓》主题纸质鼓，画面内容独特。
entity_CP_GDJZ_005,《书记试验田》,书记试验田|书记试验,剪纸|刻纸,纸质器物，绘《书记试验田》图景，画面见《书记试验田》等形象。,《书记试验田》主题纸质器物，画面内容独特。
entity_CP_GDJZ_006,《天姬送子》,天姬送子,剪纸|刻纸,纸质器物，绘《天姬送子》图景，画面见《天姬送子》等形象。,《天姬送子》主题纸质器物，画面内容独特。
entity_CP_GDJZ_007,《绣花》,绣花,剪纸|刻纸,纸质器物，绘《绣花》图景，画面见《》等形象，剪纸技法精细。,《绣花》主题纸质器物，画面内容独特。
entity_CP_GDJZ_008,《三娘挑经》,三娘挑经,剪纸|刻纸,纸质器物，绘《三娘挑经》图景，画面见《三娘挑经》等形象。,《三娘挑经》主题纸质器物，画面内容独特。
entity_CP_GDJZ_009,铜衬料刻纸《西厢记》,,刻纸|剪纸,纸质器物，刻纸技法，为铜衬料《西厢记》形象，剪纸技法精细。,西厢记题材，可据此与同类器物区分。
entity_CP_GDJZ_010,《提篮童子》,提篮童子,剪纸|刻纸,纸质器物，绘《提篮童子》图景，画面见《提篮童子》等形象。,《提篮童子》主题纸质器物，画面内容独特。
entity_CP_GDJZ_011,《西厢记·跳墙》,西厢记·跳墙|西厢记,剪纸|刻纸,纸质器物，绘《西厢记·跳墙》图景，画面见跳墙》等形象。,《西厢记·跳墙》主题纸质器物，画面内容独特。
entity_CP_GDJZ_012,《女拖拉机手》,女拖拉机手|女拖拉机,剪纸|刻纸,纸质器物，绘《女拖拉机手》图景，画面见《女拖拉机手》等形象。,《女拖拉机手》主题纸质器物，画面内容独特。
entity_CP_GDJZ_013,《潮剧经典人物剪纸系列》之《龙井渡头》、《十五贯》,潮剧经典人物剪纸系列|之《龙井渡头》、《十五贯》|潮剧经典,剪纸|人物|龙,纸质器物，绘《潮剧经典人物剪纸系列》图景，画面见《潮剧经典人物系列》之《龙井渡头》、《十五贯》等形象。,《潮剧经典人物剪纸系列》主题纸质器物，画面内容独特。
entity_CP_GDJZ_014,《大潮汕》,大潮汕,剪纸|刻纸,纸质器物，绘《大潮汕》图景，画面见《大潮汕》等形象。,《大潮汕》主题纸质器物，画面内容独特。
entity_CP_GDJZ_015,汕头剪纸“八仙”装饰图案,汕头“八仙”图|八仙图,剪纸|八仙|刻纸,纸质图，剪纸技法，为汕头“八仙”装饰图案形象，刻纸技法精细。,八仙题材，可据此与同类器物区分。
entity_CP_GDJZ_016,广州剪纸十二生肖图——庆祝香港回归十周年,广州十二生肖图,剪纸|刻纸,纸质图，剪纸技法，饰广州十二生肖图——庆祝香港回归十周年纹。,广州十二生肖纹饰，可据此与同类器物区分。
entity_CP_GDJZ_017,汕头剪纸花篮图,汕头花篮图,剪纸|刻纸,纸质图，剪纸技法，饰汕头花篮纹，刻纸技法精细，视觉特征鲜明独特。,汕头花篮纹饰，可据此与同类器物区分。
entity_CP_GDJZ_018,佛山铜凿剪纸送子图,佛山铜凿送子图,剪纸|刻纸,纸质图，剪纸技法，饰佛山铜凿送子纹，刻纸技法精细。,佛山铜凿送子纹饰，可据此与同类器物区分。
entity_CP_GDJZ_019,汕头剪纸“猪花”装饰图案,汕头“猪花”图,剪纸|刻纸,纸质图，剪纸技法，饰汕头“猪花”装饰图案纹，刻纸技法精细。,汕头“猪花”纹饰，可据此与同类器物区分。
entity_CP_GDDY_001,清光绪端石雕刘伶醉酒砚,端石雕刘伶醉酒砚|端石雕刘伶醉砚,石雕|砚|端砚,石质砚，饰端石雕刘伶醉酒纹，做工精细考究，形态端整大方。,端石雕刘伶醉纹饰，可据此与同类器物区分。
entity_CP_GDDY_002,清端石雕河图洛书铭文顺池砚,端石雕河图洛书铭文顺池砚|端石雕河图洛砚|铭文砚,石雕|铭文|砚,石质砚，饰端石雕河图洛书铭文顺池纹，做工精细考究，形态端整大方。,端石雕河图洛纹饰，可据此与同类器物区分。
entity_CP_GC_001,清乾隆广彩锦地开光人物纹碗,广彩锦地开光人物纹碗|广彩人物碗|锦碗|人物碗,广彩|人物|碗,瓷质碗，以锦地为地，开光装饰，饰广彩人物纹，做工精细考究，形态端整大方。,锦釉色，可据此与同类器物区分。
entity_CP_GC_002,广彩百子庆丰收图瓶,广彩百子庆丰瓶|百子瓶,广彩|百子|瓶,瓷质瓶，饰广彩百子庆丰收纹，做工精细考究，形态端整大方。,百子题材，可据此与同类器物区分。
entity_CP_GC_003,绘广州风景图瓷碟,绘广州风景图碟|风景碟,风景|碟|广彩,瓷质碟，饰绘广州风景图瓷纹，做工精细考究，形态端整大方。,绘广州风景图纹饰，可据此与同类器物区分。
entity_CP_GC_004,广彩绘洛神赋图大碟,广洛神赋图大碟|彩绘碟|洛神碟,广彩|洛神|碟,瓷质碟，以彩绘绘饰，为广洛神赋图大形象，做工精细考究，形态端整大方。,彩绘釉色，洛神题材，可据此与同类器物区分。
entity_CP_GC_005,清广彩开光人物纹双鹤耳瓶,广彩开光人物纹双鹤耳瓶|广彩人物纹双瓶|人物瓶,广彩|人物|鹤|瓶,瓷质瓶，开光装饰，饰广彩人物纹双鹤耳纹，做工精细考究，形态端整大方。,广彩人物纹双纹饰，可据此与同类器物区分。
entity_CP_GC_006,广彩昭君出塞图瓷灯,广彩昭君出塞图|昭君图,广彩|昭君|瓷器,瓷质图，为广彩昭君出塞图瓷灯形象，做工精细考究，形态端整大方。,昭君题材，可据此与同类器物区分。
entity_CP_GC_007,清广彩法兰克徽章纹碟,广彩法兰克徽章纹碟|广彩法兰克徽碟|兰碟,广彩|兰|碟,瓷质碟，饰广彩法兰克徽章纹，做工精细考究，形态端整大方。,广彩法兰克徽纹饰，可据此与同类器物区分。
entity_CP_GC_008,清广彩八宝花纹暖碟,广彩八宝花纹暖碟|广彩八宝花纹碟|八宝碟,广彩|八宝|碟,瓷质碟，饰广彩八宝花纹暖纹，做工精细考究，形态端整大方。,广彩八宝花纹纹饰，可据此与同类器物区分。
entity_CP_GC_009,清乾隆广彩绿地开光人物纹双螭耳花口瓶,广彩绿地开光人物纹双螭耳花口瓶|广彩人物纹双瓶|绿瓶|人物瓶,广彩|人物|瓶,瓷质瓶，以绿地为地，开光装饰，饰广彩人物纹双螭耳花口纹。,绿釉色，可据此与同类器物区分。
entity_CP_GC_010,广彩家庭乐图梅瓶,广彩家庭乐梅瓶|梅梅瓶,广彩|梅|瓶,瓷质梅瓶，饰广彩家庭乐、梅纹，纹样层次分明，视觉特征鲜明独特。,梅瓶造型，可据此与同类器物区分。
entity_CP_GC_011,清同治广彩散花雀纹碟,广彩散花雀纹碟|广彩散花雀碟|雀碟,广彩|雀|碟,瓷质碟，饰广彩散花雀纹，做工精细考究，形态端整大方。,广彩散花雀纹饰，可据此与同类器物区分。
entity_CP_GC_012,清嘉庆广彩人物纹图圆形瓷板,广彩人物纹图圆形瓷板|广彩人物纹图板|人物板,广彩|人物|瓷器,瓷质板，饰广彩人物纹图圆形瓷纹，做工精细考究，形态端整大方。,广彩人物纹图纹饰，可据此与同类器物区分。
entity_CP_GC_013,民国广彩玉兰花纹碟,广彩玉兰花纹碟|广彩玉兰花碟|兰碟,广彩|兰|碟,瓷质碟，饰广彩玉兰花纹，做工精细考究，形态端整大方。,广彩玉兰花纹饰，可据此与同类器物区分。
entity_CP_GC_014,清宣统广彩福禄寿纹折沿碟,广彩福禄寿纹折沿碟|广彩福禄寿纹碟|福禄寿碟,广彩|福禄寿|碟,瓷质碟，为广彩福禄寿纹折沿形象，做工精细考究，形态端整大方。,福禄寿题材，可据此与同类器物区分。
entity_CP_GC_015,清光绪广彩积金人物纹蛋形碟,广彩积金人物纹蛋形碟|广彩积金人物碟|人物碟,广彩|人物|碟,瓷质碟，饰广彩积金人物纹蛋形纹，做工精细考究，形态端整大方。,广彩积金人物纹饰，可据此与同类器物区分。
entity_CP_GC_016,广彩诃利帝母图双耳瓶,广彩诃利帝母双耳瓶,广彩|双耳瓶|瓷器,瓷质双耳瓶，饰广彩诃利帝母纹，做工精细考究，形态端整大方。,广彩诃利帝母纹饰，可据此与同类器物区分。
entity_CP_GC_017,民国广彩西游记图碟,广彩西游记图碟|广彩西游记碟,广彩|碟|瓷器,瓷质碟，为广彩西游记形象，做工精细考究，形态端整大方。,西游题材，可据此与同类器物区分。
entity_CP_GC_018,清广彩梅雀纹碟,广彩梅雀纹碟|广彩梅雀碟|雀碟,广彩|雀|梅|碟,瓷质碟，饰广彩梅雀纹，做工精细考究，形态端整大方。,广彩梅雀纹饰，可据此与同类器物区分。
entity_CP_GC_019,广彩胭脂红地花蝶纹天球瓶,广彩花蝶天球瓶|胭脂红天球瓶|花蝶天球瓶,广彩|花蝶|瓶,瓷质天球瓶，以胭脂红地为地，饰广彩花蝶纹，做工精细考究，形态端整大方。,胭脂红釉色独特，天球瓶造型，可据此与同类器物区分。
entity_CP_GC_020,清乾隆广彩描金人物纹折沿碟,广彩描金人物纹折沿碟|广彩人物纹折碟|描金碟|人物碟,广彩|描金|人物|碟,瓷质碟，描金装饰，饰广彩人物纹折沿纹，做工精细考究，形态端整大方。,描金釉色，可据此与同类器物区分。
