id,name,entity_type,entity_label,tags,description,images,source,保护级别,标注,别称,别名,博物馆级别,材质,材质/工艺,藏品数量,称号,城市名称,尺寸,当前展览,地理位置,工艺技法,工艺类别,功能,官方网站,馆藏来源,馆藏数量,核心建筑,幻灯片编号,籍贯,简介,建筑格局,建筑面积,建筑数量,景区级别,捐赠,捐赠人,捐赠人/作者,开放时间,款识,类别,类别缩写,联系电话,落成时间,门票信息,面积,内容描述,年代,起止时间,全称,入馆时间,身份,生卒年,时间,时长,始建时间,适合,收藏单位,图片URL,位置,位置数量,文化寓意,与陈家祠关系,展览类型,展期,展厅,占地面积,珍贵文物,职务,主题,主题简介,主题名称,主要装饰,作品数量,作者,作者/铭文者
entity_route_003,建筑艺术鉴赏路线,游览路线,TourRoute,深度参观,建筑艺术鉴赏路线，约2小时，适合建筑艺术爱好者和摄影爱好者深度游览。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,约2小时,,建筑艺术爱好者、摄影爱好者,,,,,,,,,,,,,,,,,,,
entity_theme_001,三国演义,文化主题,CulturalTheme,古典文学,《三国演义》，中国古典四大名著之一，陈家祠建筑装饰中大量取材于三国故事。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_002,水浒传,文化主题,CulturalTheme,古典文学,《水浒传》，中国古典四大名著之一，陈家祠建筑装饰中取材于水浒故事。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_003,封神演义,文化主题,CulturalTheme,古典文学,《封神演义》，中国古典神魔小说，陈家祠建筑装饰中取材于封神故事。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_004,隋唐演义,文化主题,CulturalTheme,古典文学,《隋唐演义》，中国古典历史演义小说，陈家祠建筑装饰中取材于隋唐故事。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_005,西游记,文化主题,CulturalTheme,古典文学,《西游记》，中国古典四大名著之一，陈家祠建筑装饰中取材于西游故事。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_006,杨家将,文化主题,CulturalTheme,古典文学,《杨家将》，中国古典英雄传奇，陈家祠建筑装饰中取材于杨家将故事。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_007,东周列国志,文化主题,CulturalTheme,古典文学,《东周列国志》，中国古典历史演义小说，陈家祠建筑装饰中取材于东周列国故事。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_008,神话传说,文化主题,CulturalTheme,民间文化,中国神话传说，陈家祠建筑装饰中大量运用神话传说题材。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_009,吉祥图案,文化主题,CulturalTheme,民俗文化,吉祥图案是陈家祠建筑装饰的重要主题，寓意吉祥如意、福寿安康。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_theme_010,岭南水乡,文化主题,CulturalTheme,地域文化,岭南水乡是陈家祠建筑装饰中展现的地域文化主题。,,《陈氏书院建筑装饰中的故事和传说》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_event_001,陈氏书院筹建,历史事件,HistoricalEvent,建设,广东各地陈姓宗族合资筹建合族祠。,,《广州陈氏书院实录》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888年,,,,,,,,,,,,,,,,,,,,,,
entity_event_002,陈氏书院落成,历史事件,HistoricalEvent,建设,广东七十四州县陈姓宗族集资兴建的陈氏书院落成。,,《广州陈氏书院实录》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894年,,,,,,,,,,,,,,,,,,,,,,
entity_event_003,广东民间工艺馆成立,历史事件,HistoricalEvent,博物馆,以陈氏书院为馆址成立广东民间工艺馆。,,《广州陈氏书院实录》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959/10/1,,,,,,,,,,,,,,,,,,,,,,
entity_event_004,文革期间被占用,历史事件,HistoricalEvent,保护,陈氏书院被印刷厂、中学等单位分割占用。,,《广州陈氏书院实录》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-1979,,,,,,,,,,,,,,,,,,,,,,
entity_event_005,复馆大修,历史事件,HistoricalEvent,修复,历时22个月的全面复原维修工程。,,《广州陈氏书院实录》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-1983,,,,,,,,,,,,,,,,,,,,,,
entity_event_006,全国重点文物保护单位公布,历史事件,HistoricalEvent,荣誉,国务院公布陈氏书院为第三批全国重点文物保护单位。,,《广州陈氏书院实录》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988/1/13,,,,,,,,,,,,,,,,,,,,,,
entity_event_007,更名广东民间工艺博物馆,历史事件,HistoricalEvent,博物馆,广东民间工艺馆更名为广东民间工艺博物馆。,,《广州陈氏书院实录》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,
entity_event_008,国家一级博物馆评定,历史事件,HistoricalEvent,荣誉,广东民间工艺博物馆被评为国家一级博物馆。,,《广州陈氏书院实录》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,
entity_facility_001,游客中心,场馆设施,Facility,服务设施,游客中心位于前院，提供游客咨询、导览等服务。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前院,,,,,,,,,,,,,,,,
entity_facility_002,售票房,场馆设施,Facility,服务设施,售票房位于入口处，提供门票销售服务。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,入口处,,,,,,,,,,,,,,,,
entity_facility_003,文创商店,场馆设施,Facility,商业设施,文创商店位于首进西厅，销售文化创意产品和纪念品。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,首进西厅,,,,,,,,,,,,,,,,
entity_facility_004,数字体验馆,场馆设施,Facility,数字设施,数字体验馆，提供数字化互动体验服务。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_facility_005,文物库房,场馆设施,Facility,内部设施,文物库房位于后西斋，用于存放和保管馆藏文物。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,后西斋,,,,,,,,,,,,,,,,
entity_facility_006,无障碍设施,场馆设施,Facility,服务设施,无障碍设施，为行动不便的游客提供便利。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_facility_007,洗手间,场馆设施,Facility,卫生设施,洗手间位于后西厢西侧的西走廊内，为公共卫生间。从后西厢旁边的门出去即到西走廊，洗手间就在西走廊。该门在南北方向上与前后西厢在同一直线上，在东西方向上与中进西厅、聚贤堂、中进东厅在同一直线上。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,后西厢西侧的西走廊内,,,,,,,,,,,,,,,,
entity_facility_008,办公室,场馆设施,Facility,办公设施,办公室位于后东厢东侧的东走廊内，为博物馆办公区域。从后东厢旁边的门出去即到东走廊，办公室就在东走廊，与洗手间对称分布。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,后东厢东侧的东走廊内,,,,,,,,,,,,,,,,
entity_CP_CC_001,景德镇窑珊瑚红地描金五彩山水纹瓶,藏品,CollectionItem,彩瓷,撇口，长颈，双螭耳，折肩，直腹，束脚，底外撇。瓶内和底施青色釉，颈、肩、脚珊瑚红地描金，绘花卉、蝙蝠、寿字纹，工艺精细。双耳描金，腹部用五彩绘通景山水图，景物深远。底有红彩双方栏楷书“慎德堂制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184836.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高32.5cm，口径9cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184836.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_002,景德镇窑堆蓝团龙纹胆瓶,藏品,CollectionItem,彩瓷,口沿及颈部蓝彩绘回纹、如意云纹、缨络纹，近底处绘回纹、花卉纹。腹部蓝彩绘三团龙。底有蓝彩双方栏楷书“洪宪年制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185227.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高22.2cm，口径3cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185227.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_003,景德镇窑粉彩渔樵问答纹瓶,藏品,CollectionItem,彩瓷,花口，细长颈，溜肩，腹下渐收，圈足。釉面莹润洁白。主体纹饰为渔樵问答图。取材于小说《封神演义》中姜子牙与武吉相遇问答的故事。此图绘两人坐于草地之上相互问答的情景。姜子牙白眉白须，头戴斗笠，表情凝重。上题诗文及题款。底有红彩楷书“慎德堂制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185602.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高25.2cm，口径5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185602.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_004,景德镇窑珊瑚红描金龙凤纹大口瓶,藏品,CollectionItem,彩瓷,敛口，丰肩，长弧腹，圈足。外口沿绘几何纹，肩部有乳钉纹饰。主体纹饰分两部分，均以珊瑚红绘画，上部绘二龙戏珠，下部绘双凤朝阳，中部微凸起，上绘回纹一周。胫部饰海水纹。底有红彩方栏篆书“解竹主人制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184602.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高13.4cm，口径8.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,清代晚期,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184602.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_005,景德镇窑蓝地缠枝花开窗牡丹纹双耳瓶,藏品,CollectionItem,彩瓷,细颈、溜肩、鼓腹，近脚收腰，底外撇，圈足。双肩各有一衔环兽头，施珊瑚红釉，上有描金。瓶身以蓝色珐琅釉为地，彩绘缠枝莲纹，色彩艳丽；腹部对称圆形开窗，彩绘牡丹花和山水图案。底有青花双方栏楷书“洪宪御制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184680.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高19.4cm，口径6cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184680.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_006,景德镇窑紫红地开窗山水纹双耳莲口瓶,藏品,CollectionItem,彩瓷,莲蓬口，长颈，中起节，圆腹，肩部两个对称衔环兽头，圈足。通体施紫红色釉，色彩艳丽。腹两边对称开窗，彩绘山水风景，色调雅淡柔和，层次清晰，立体感强。底有红彩楷书“慎德堂制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184805.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高20.6cm，口径2.3cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184805.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_007,景德镇窑珊瑚红地描金花卉开窗诗文方形塔瓶,藏品,CollectionItem,彩瓷,通体珊瑚地描金，塔顶为葫芦形，上部描金书写“百寿图”，中部四面开光隶书写“般若波罗密多心经”，下部描金绘缠枝花卉及回纹，造型美观。底有红彩楷书“养心殿制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887186352.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,通盖高27.3cm，口径5.4cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887186352.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_008,景德镇窑胭脂红地碎花纹瓶,藏品,CollectionItem,彩瓷,盘口，短颈，溜肩，圈足。胎薄，口沿及底足处施松绿石釉。瓶身通体施胭脂红釉，上有轧道，零散衬以菊花、莲花、茶花等折枝花卉，构图疏朗有致。底有红彩双方栏篆书“洪宪年制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185196.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高29cm，口径6.6cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185196.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_009,景德镇窑粉彩太白醉酒纹瓶,藏品,CollectionItem,彩瓷,胎质莹润。一面彩绘太白醉酒图，李太白醉眼朦胧，半躺于酒桶之侧，身前置一酒壶、一酒杯，旁有“汪氏”、“晓棠”印章。另一面题诗一首，并有题款。底有红彩双方栏楷书“洪宪年制”款。汪晓棠（1885-1924），号龙山樵子，画室名彤云山房，江西婺源人。擅长人物画。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184993.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高15.2cm，口径5.6cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184993.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_010,景德镇窑珊瑚红地开窗花鸟纹面盆,藏品,CollectionItem,彩瓷,撇口，弧腹，平底。口沿蓝彩绘回纹一周。盆内壁珊瑚红地彩绘缠枝花卉，对称开光绘花鸟图。外壁珊瑚红地金彩绘蝙蝠纹。平底露胎，无款。此种装饰华丽、内外施彩的大盆不多见。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887186414.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高11.3cm，口径36.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887186414.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_011,景德镇窑蓝锦地开窗儿童耍乐图瓶,藏品,CollectionItem,彩瓷,长颈双螭耳，圆腹，圈足。通体绘青花缠枝番莲，双耳红地点金。腹部对称开窗，在洁白瓷面上粉彩绘儿童耍乐图。画工极细，儿童天真活泼，形态生动，着色轻淡却很鲜艳。底有红彩楷书“慎德堂制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184774.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高21.5cm，口径5.3cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887184774.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_012,景德镇窑蓝地开窗花鸟纹观音瓶,藏品,CollectionItem,彩瓷,金彩口，瓶身蓝地轧道绘五彩皮球花，花球错落有致。腹部开三窗绘花鸟图，小鸟两两相对，或停立枝头，或戏嬉花间，色彩明丽，充满生趣。底有红彩双方栏楷书“洪宪年制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185164.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高34.5cm，口径9.6cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185164.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_013,景德镇窑粉彩三酸图梅瓶,藏品,CollectionItem,彩瓷,小口，束颈，丰肩，圈足。釉面莹润细白。主题纹饰绘三酸图，此故事取材于宋话本，金山寺住持佛印，邀请苏东坡、黄庭坚品尝自酿的桃花醋，品尝之后则皱眉喊酸，时人称其为三酸。此图绘三人及一童子一起去品尝桃花醋的情景。人物穿衣打扮各不相同，表情丰富，绘画技法娴熟。底有红彩双方栏楷书“慎德堂制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185633.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高20.8cm，口径3.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2021/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185633.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_014,景德镇窑粉彩羲之爱鹅图瓶,藏品,CollectionItem,彩瓷,瓶腹部彩绘“羲之爱鹅”图，上有草书题款。底有红彩方栏篆书“匋匋斋”，此为王琦斋名。王琦（1884-1937），字碧珍，号匋迷道人，江西新建人。以写意人物与草书长题著称。1928年组建“月圆会”，为“珠山八友”之首。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185024.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高9.5cm，口径12.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185024.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_015,景德镇窑珐琅地粉彩山水纹瓶,藏品,CollectionItem,彩瓷,撇口，长颈，斜肩略硬折，腹下渐收敛，圈足外撇。外口沿及肩部绘如意云头纹一周，颈及肩部绘变形莲纹、回纹一周。主体纹饰为粉彩山水图。远山近水，房舍树木，层次分明，设色明丽，构图极具诗情画意。上墨书“林亭幽静”。底有红彩方栏篆书“听松斋制”款。此为民国彩瓷之精品。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887186321.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高21.5cm，口径5.5cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887186321.jpg,,,,,,,,,,,,,,,,暂无,
entity_CP_CC_016,景德镇窑青花五彩忍冬纹茶盏,藏品,CollectionItem,彩瓷,胎薄，釉质莹润。口沿内外壁及近底足处均饰有青花双圈纹。外壁绘有忍冬花纹，有提篮式、花篮式、团花式三种。通体纹饰用青花、红彩、黄彩、绿彩描绘，色彩鲜艳。底有青花双圈楷书“洪宪御制”款。,https://www.gzcjc.com.cn/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185305.jpg,广东民间工艺博物馆官网,,,,,,,彩瓷,,,,高5.2cm，口径10.3cm,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,民国,,,2020/1/1,,,,,,,,https://www.gzcjc.com.cn/MYwebsite/MY/uploadfile/Article/2021-05-131620887169180/2021-05-131620887185305.jpg,,,,,,,,,,,,,,,,暂无,
